Q,nflux,nflux_err,time,ampl,logg,prot,rstar,teff
1.0,1.00089240074,0.00012919906294,131.512548504,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00085544586,0.000129200372612,131.573851956,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00089502335,0.000129263687995,131.635155408,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00083243847,0.000129285923322,131.696458958,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00032031536,0.00012927010539,131.757762408,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00063383579,0.00012924677867,131.819065857,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00052213669,0.000129187159473,131.880369206,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00030314922,0.000129260195536,131.941672653,0.00066,4.5,10.38,1.3,6064.0
1.0,0.99993699789,0.000129206222482,132.0029761,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00008249283,0.000129235428176,132.064279546,0.00066,4.5,10.38,1.3,6064.0
1.0,0.999832808971,0.00012917642016,132.125582991,0.00066,4.5,10.38,1.3,6064.0
1.0,0.999781847,0.000129227599245,132.186886435,0.00066,4.5,10.38,1.3,6064.0
1.0,0.999617397785,0.000129148145788,132.248189778,0.00066,4.5,10.38,1.3,6064.0
1.0,0.999506950378,0.000129175416077,132.30949322,0.00066,4.5,10.38,1.3,6064.0
1.0,0.999207675457,0.000129190113512,132.370796662,0.00066,4.5,10.38,1.3,6064.0
1.0,0.999454438686,0.000129182662931,132.432100103,0.00066,4.5,10.38,1.3,6064.0
1.0,0.999283909798,0.000129213382024,132.493403543,0.00066,4.5,10.38,1.3,6064.0
1.0,0.998976945877,0.000129188745632,132.554706982,0.00066,4.5,10.38,1.3,6064.0
1.0,0.998949468136,0.00012923705799,132.61601042,0.00066,4.5,10.38,1.3,6064.0
1.0,0.998920619488,0.000129230029415,132.677313757,0.00066,4.5,10.38,1.3,6064.0
1.0,0.998975336552,0.000129206455313,132.738617194,0.00066,4.5,10.38,1.3,6064.0
1.0,0.998938977718,0.0001290437649,132.799920629,0.00066,4.5,10.38,1.3,6064.0
1.0,0.998704969883,0.000129130261485,132.861224064,0.00066,4.5,10.38,1.3,6064.0
1.0,0.998543202877,0.000129262771225,132.922527498,0.00066,4.5,10.38,1.3,6064.0
1.0,0.998469948769,0.000129258725792,132.983831031,0.00066,4.5,10.38,1.3,6064.0
1.0,0.998210310936,0.000129214648041,133.045134363,0.00066,4.5,10.38,1.3,6064.0
1.0,0.998111963272,0.000129304913571,133.106437794,0.00066,4.5,10.38,1.3,6064.0
1.0,0.997957348824,0.000129284700961,133.167741225,0.00066,4.5,10.38,1.3,6064.0
1.0,0.998124778271,0.000129331310745,133.229044654,0.00066,4.5,10.38,1.3,6064.0
1.0,0.99781191349,0.000129267398734,133.290348083,0.00066,4.5,10.38,1.3,6064.0
1.0,0.997922420502,0.000129331892822,133.351651511,0.00066,4.5,10.38,1.3,6064.0
1.0,0.997745811939,0.00012927208445,133.412954937,0.00066,4.5,10.38,1.3,6064.0
1.0,0.998081982136,0.000129321648274,133.474258263,0.00066,4.5,10.38,1.3,6064.0
1.0,0.99771541357,0.000129350926727,133.535561688,0.00066,4.5,10.38,1.3,6064.0
1.0,0.997869431973,0.000129331223434,133.596865113,0.00066,4.5,10.38,1.3,6064.0
1.0,0.997626721859,0.000129383421154,133.658168636,0.00066,4.5,10.38,1.3,6064.0
1.0,0.997993350029,0.000129368010676,133.719472058,0.00066,4.5,10.38,1.3,6064.0
1.0,0.997836470604,0.000129380074213,133.780775479,0.00066,4.5,10.38,1.3,6064.0
1.0,0.997888684273,0.000129396968987,133.8420788,0.00066,4.5,10.38,1.3,6064.0
1.0,0.997716844082,0.000129392879899,133.90338222,0.00066,4.5,10.38,1.3,6064.0
1.0,0.99766689539,0.000129384046886,133.964685638,0.00066,4.5,10.38,1.3,6064.0
1.0,0.997862815857,0.000129390289658,134.025989056,0.00066,4.5,10.38,1.3,6064.0
1.0,0.997873842716,0.000129401261802,134.087292473,0.00066,4.5,10.38,1.3,6064.0
1.0,0.997929096222,0.000129412917886,134.148595889,0.00066,4.5,10.38,1.3,6064.0
1.0,0.997970163822,0.000129381282022,134.209899304,0.00066,4.5,10.38,1.3,6064.0
1.0,0.99818956852,0.000129421809106,134.271202618,0.00066,4.5,10.38,1.3,6064.0
1.0,0.99828851223,0.000129436710267,134.332506031,0.00066,4.5,10.38,1.3,6064.0
1.0,0.998214066029,0.000129428837681,134.414243914,0.00066,4.5,10.38,1.3,6064.0
1.0,0.998314261436,0.000129446416395,134.475547325,0.00066,4.5,10.38,1.3,6064.0
1.0,0.998584032059,0.000129441003082,134.536850735,0.00066,4.5,10.38,1.3,6064.0
1.0,0.998955070972,0.000129432024551,134.598154144,0.00066,4.5,10.38,1.3,6064.0
1.0,0.998921811581,0.000129462903715,134.659457553,0.00066,4.5,10.38,1.3,6064.0
1.0,0.998941123486,0.000129461637698,134.72076096,0.00066,4.5,10.38,1.3,6064.0
1.0,0.998873829842,0.000129461594042,134.782064266,0.00066,4.5,10.38,1.3,6064.0
1.0,0.999516785145,0.000129547232063,134.843367671,0.00066,4.5,10.38,1.3,6064.0
1.0,0.999583780766,0.000129506850499,134.904671176,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00003910065,0.000129496853333,134.965974579,0.00066,4.5,10.38,1.3,6064.0
1.0,0.999562084675,0.00012951080862,135.027277982,0.00066,4.5,10.38,1.3,6064.0
1.0,0.999563515186,0.000129505788209,135.088581383,0.00066,4.5,10.38,1.3,6064.0
1.0,0.999826729298,0.000129512816784,135.149884784,0.00066,4.5,10.38,1.3,6064.0
1.0,0.999668776989,0.000129448439111,135.211188084,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00006198883,0.000129524254589,135.272491482,0.00066,4.5,10.38,1.3,6064.0
1.0,1.0003259182,0.00012954241538,135.33379488,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00099444389,0.000129517706227,135.395098277,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00029373169,0.000129457737785,135.456401672,0.00066,4.5,10.38,1.3,6064.0
1.0,1.0006994009,0.000129560765345,135.517705067,0.00066,4.5,10.38,1.3,6064.0
1.0,1.000685215,0.0001295334514,135.579008361,0.00066,4.5,10.38,1.3,6064.0
1.0,1.0003811121,0.000129531428684,135.640311754,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00043177605,0.00012951795361,135.701615145,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00020074844,0.000129526495584,135.762918536,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00032639503,0.000129528241814,135.824221926,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00036633015,0.000129502353957,135.885525315,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00092351437,0.000129542473587,135.946828603,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00072491169,0.000129494874272,136.00813199,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00075638294,0.000129503052449,136.069435375,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00074911118,0.000129525287775,136.13073886,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00122189522,0.000129583233502,136.192042244,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00093090534,0.000129553372972,136.253345627,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00100159645,0.00012954340491,136.314649009,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00081241131,0.000129483509227,136.37595229,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00101447105,0.000129527863464,136.437255669,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00046396255,0.000129486317746,136.498559048,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00067150593,0.000129552339786,136.559862426,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00090122223,0.000129557010951,136.621165803,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00104284286,0.000129547377583,136.682469178,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00093185902,0.000129570311401,136.743772453,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00074672699,0.000129491963889,136.805075827,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00073456764,0.000129518855829,136.866379299,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00095188618,0.000129503605422,136.927682671,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00057661533,0.000129494423163,136.988986042,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00050890446,0.000129440843011,137.050289411,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00033819675,0.000129451858811,137.11159278,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00010585785,0.000129476829898,137.172896047,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00018799305,0.000129480162286,137.234199413,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00017118454,0.000129459847813,137.295502779,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00025558472,0.000129496969748,137.356806143,0.00066,4.5,10.38,1.3,6064.0
1.0,1.00014543533,0.000129425359773,137.43854396,0.00066,4.5,10.38,1.3,6064.0
