Q,nflux,nflux_err,time,ampl,logg,prot,rstar,teff
1.0,1.0033468008,0.000478758476675,131.512070178,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00260412693,0.000478687608847,131.573373827,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00237679482,0.000478567846585,131.634677475,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00310051441,0.000478619709611,131.695981223,0.00398,4.74,32.34,0.5,4090.0
1.0,1.0027244091,0.000478826405015,131.75728487,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00272643566,0.000478579866467,131.818588518,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00361132622,0.000478539936012,131.879892064,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00223457813,0.000478595611639,131.941195711,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00292289257,0.000478597445181,132.002499357,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00263297558,0.000478796195239,132.063803003,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00225269794,0.000478817499243,132.125106648,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00248670578,0.000478561298223,132.186410293,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00287926197,0.000478714588098,132.247713838,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00159943104,0.000478861154988,132.309017482,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00194740295,0.000478744128486,132.370321126,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00164031982,0.000478812900838,132.43162477,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00191366673,0.000478607136756,132.492928413,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00141382217,0.000478634523461,132.554232056,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00146710873,0.000478825735627,132.615535698,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00064527988,0.000478900823509,132.67683924,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00246703625,0.00047894884483,132.738142882,0.00398,4.74,32.34,0.5,4090.0
1.0,1.0026268959,0.000478631351143,132.799446523,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00142073631,0.000478570640553,132.860750164,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00191915035,0.000478863570606,132.922053804,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00127410889,0.000478775036754,132.983357544,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00207436085,0.00047899474157,133.044661084,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00159990788,0.000479063251987,133.105964723,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00121831894,0.000479130481835,133.167268362,0.00398,4.74,32.34,0.5,4090.0
1.0,1.0008187294,0.000479255715618,133.228572,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00031423569,0.000479058624478,133.289875638,0.00398,4.74,32.34,0.5,4090.0
1.0,1.0008263588,0.00047914555762,133.351179276,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00137686729,0.000479292444652,133.412482913,0.00398,4.74,32.34,0.5,4090.0
1.0,1.0005838871,0.000479119538795,133.47378645,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00107121468,0.000479212205391,133.535090086,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00144708157,0.000479291833472,133.596393722,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00151717663,0.000479415495647,133.657697457,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00142335892,0.000479508569697,133.719001092,0.00398,4.74,32.34,0.5,4090.0
1.0,0.999790847301,0.000479132344481,133.780304727,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00012242794,0.000479270820506,133.841608261,0.00398,4.74,32.34,0.5,4090.0
1.0,0.999813556671,0.000479359034216,133.902911894,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00108635426,0.000479442911455,133.964215527,0.00398,4.74,32.34,0.5,4090.0
1.0,1.0007032156,0.000479203939904,134.02551916,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00069451332,0.000479429523693,134.086822792,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00118708611,0.00047949218424,134.148126424,0.00398,4.74,32.34,0.5,4090.0
1.0,0.999955892563,0.000479319511214,134.209430055,0.00398,4.74,32.34,0.5,4090.0
1.0,1.00165092945,0.000479249662021,134.270733586,0.00398,4.74,32.34,0.5,4090.0
