Q,nflux,nflux_err,time,ampl,logg,prot,rstar,teff
1.0,0.995904147625,0.00025270311744,131.512612538,0.00472,4.42,10.19,1.06,6037.0
1.0,0.996495723724,0.000252884055953,131.573915571,0.00472,4.42,10.19,1.06,6037.0
1.0,0.996080815792,0.000252877594903,131.635218602,0.00472,4.42,10.19,1.06,6037.0
1.0,0.996926307678,0.000253046135185,131.696521733,0.00472,4.42,10.19,1.06,6037.0
1.0,0.996821701527,0.000252912606811,131.757824763,0.00472,4.42,10.19,1.06,6037.0
1.0,0.99675565958,0.000252910598647,131.819127792,0.00472,4.42,10.19,1.06,6037.0
1.0,0.997420966625,0.000253017729847,131.88043072,0.00472,4.42,10.19,1.06,6037.0
1.0,0.997192025185,0.000252856727457,131.941733747,0.00472,4.42,10.19,1.06,6037.0
1.0,0.997498095036,0.000252907571848,132.003036773,0.00472,4.42,10.19,1.06,6037.0
1.0,0.998117685318,0.000253098609392,132.064339799,0.00472,4.42,10.19,1.06,6037.0
1.0,0.998789072037,0.000253264035564,132.125642823,0.00472,4.42,10.19,1.06,6037.0
1.0,0.999119818211,0.000252893718425,132.186945847,0.00472,4.42,10.19,1.06,6037.0
1.0,0.999324977398,0.000253150181379,132.24824877,0.00472,4.42,10.19,1.06,6037.0
1.0,0.999896585941,0.000253327976679,132.309551792,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00008547306,0.000253237725701,132.370854813,0.00472,4.42,10.19,1.06,6037.0
1.0,1.0006108284,0.000253306701779,132.432157833,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00068473816,0.000253312755376,132.493460852,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00166702271,0.000253405771218,132.55476387,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00168585777,0.000253350444837,132.616066888,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00213348866,0.000253380945651,132.677369804,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00220811367,0.000253368954873,132.73867282,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00253605843,0.000253408623394,132.799975835,0.00472,4.42,10.19,1.06,6037.0
1.0,1.0033673048,0.000253454607446,132.861278848,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00352478027,0.000253315811278,132.922581861,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00329685211,0.000253487436567,132.983884973,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00369381905,0.000253523525316,133.045187884,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00430583954,0.00025354421814,133.106490894,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00401580334,0.000253559555858,133.167793903,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00421214104,0.000253623205936,133.229096912,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00432240963,0.000253587320913,133.290399919,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00490796566,0.00025365196052,133.351702925,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00529277325,0.00025368729257,133.413005931,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00510561466,0.000253658450674,133.474308835,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00474011898,0.000253736128798,133.535611839,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00493311882,0.000253631355008,133.596914842,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00471365452,0.000253590435022,133.658217943,0.00472,4.42,10.19,1.06,6037.0
1.0,1.0051857233,0.000253720732871,133.719520944,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00434625149,0.000253782811342,133.780823944,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00456035137,0.000253644626355,133.842126843,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00510323048,0.000253751350101,133.903429841,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00434601307,0.000253681733739,133.964732838,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00396287441,0.000253666890785,134.026035834,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00411260128,0.000253743841313,134.087338829,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00380408764,0.000253696722211,134.148641823,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00348973274,0.000253712729318,134.209944816,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00303637981,0.00025360158179,134.271247708,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00310730934,0.000253685662756,134.332550699,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00345098972,0.000253701437032,134.414288019,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00253331661,0.000253569945926,134.475591008,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00299441814,0.000253593956586,134.536893996,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00321674347,0.000253516802331,134.598196983,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00215756893,0.000253606471233,134.659499969,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00243711472,0.000253556470852,134.720802954,0.00472,4.42,10.19,1.06,6037.0
1.0,1.0019556284,0.000253484991845,134.782105838,0.00472,4.42,10.19,1.06,6037.0
1.0,1.0020980835,0.000253633072134,134.843408822,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00253725052,0.000253661855822,134.904711904,0.00472,4.42,10.19,1.06,6037.0
1.0,1.0024510622,0.000253665086348,134.966014885,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00210487843,0.000253709236858,135.027317865,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00159657001,0.000253692851402,135.088620844,0.00472,4.42,10.19,1.06,6037.0
1.0,1.0019005537,0.000253774313023,135.149923822,0.00472,4.42,10.19,1.06,6037.0
1.0,1.0025100708,0.000253696664004,135.211226699,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00210928917,0.00025373196695,135.272529676,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00201249123,0.000253726990195,135.333832651,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00188302994,0.000253684906056,135.395135625,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00280928612,0.00025376258418,135.456438598,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00257456303,0.000253749662079,135.51774157,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00249326229,0.000253787089605,135.579044441,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00331366062,0.000253736623563,135.640347412,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00291633606,0.000253792590229,135.701650381,0.00472,4.42,10.19,1.06,6037.0
1.0,1.0026910305,0.000253780890489,135.762953349,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00313591957,0.000253833510214,135.824256316,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00312066078,0.000253774196608,135.885559282,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00373339653,0.000253883132245,135.946862147,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00361227989,0.000253876263741,136.008165111,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00373888016,0.000253864564002,136.069468074,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00417208672,0.000253889331361,136.130771136,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00446999073,0.000253910635365,136.192074097,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00473117828,0.000253918144153,136.253377057,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00451791286,0.000253936799709,136.314680016,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00509870052,0.000253896199865,136.375982874,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00503015518,0.000253899168456,136.437285831,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00504815578,0.000253979058471,136.498588786,0.00472,4.42,10.19,1.06,6037.0
1.0,1.0054255724,0.000254044542089,136.559891741,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00508952141,0.000254002050497,136.621194695,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00566732883,0.000254003418377,136.682497647,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00609517097,0.000254059792496,136.743800499,0.00472,4.42,10.19,1.06,6037.0
1.0,1.0062623024,0.00025408458896,136.80510345,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00647616386,0.000254049082287,136.866406499,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00665223598,0.000254099984886,136.927709448,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00668692589,0.000254096696153,136.989012395,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00670397282,0.000254144833889,137.050315341,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00680673122,0.00025407972862,137.111618287,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00715529919,0.000254140992183,137.172921131,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00743293762,0.000254139536992,137.234224074,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00716924667,0.000254139478784,137.295527016,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00703203678,0.000254149723332,137.356829957,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00633716583,0.000254059355939,137.43856721,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00661635399,0.000254100479651,137.499870149,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00686657429,0.000254121114267,137.561173086,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00657045841,0.000254093261901,137.622476023,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00660181046,0.000254045648035,137.683778858,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00676453114,0.000254098355072,137.745081792,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00607383251,0.000254008249613,137.806384725,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00536239147,0.000253987876931,137.867687657,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00569677353,0.000254031008808,137.928990588,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00616466999,0.000254044920439,137.990293518,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00528979301,0.000254003243754,138.051596347,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00517416,0.000253944890574,138.112899275,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00496852398,0.000253847072599,138.174202201,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00479733944,0.000253871956374,138.235505227,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00468409061,0.000253942707786,138.296808151,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00398135185,0.000253894133493,138.358111074,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00451076031,0.000253742269706,138.419413997,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00341165066,0.000253849953879,138.480716818,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00364589691,0.000253896141658,138.542019738,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00349199772,0.000253845966654,138.603322657,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00348901749,0.000253871839959,138.664625574,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00298762321,0.000253708218224,138.725928491,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00277042389,0.00025375772384,138.787231406,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00176525116,0.000253725214861,138.848534221,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00181758404,0.000253698090091,138.909837134,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00196349621,0.000253694452113,138.971140046,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00089657307,0.000253595499089,139.032442957,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00084114075,0.000253593345406,139.093745867,0.00472,4.42,10.19,1.06,6037.0
1.0,1.00080657005,0.000253634527326,139.155048776,0.00472,4.42,10.19,1.06,6037.0
1.0,1.000015378,0.000253526261076,139.216351584,0.00472,4.42,10.19,1.06,6037.0
1.0,0.999300181866,0.000253513018833,139.27765449,0.00472,4.42,10.19,1.06,6037.0
1.0,0.999294936657,0.000253491976764,139.338957496,0.00472,4.42,10.19,1.06,6037.0
1.0,0.999233484268,0.00025343534071,139.4002604,0.00472,4.42,10.19,1.06,6037.0
1.0,0.998610556126,0.000253474107012,139.461563303,0.00472,4.42,10.19,1.06,6037.0
1.0,0.99845379591,0.000253394944593,139.522866205,0.00472,4.42,10.19,1.06,6037.0
1.0,0.998129069805,0.000253381207585,139.584169106,0.00472,4.42,10.19,1.06,6037.0
1.0,0.9979352355,0.000253395613981,139.645471906,0.00472,4.42,10.19,1.06,6037.0
1.0,0.99784630537,0.000253445614362,139.706774804,0.00472,4.42,10.19,1.06,6037.0
1.0,0.99800401926,0.000253526610322,139.768077702,0.00472,4.42,10.19,1.06,6037.0
1.0,0.996862471104,0.000253237085417,139.829380598,0.00472,4.42,10.19,1.06,6037.0
1.0,0.996887624264,0.000253188249189,139.890683493,0.00472,4.42,10.19,1.06,6037.0
1.0,0.996143162251,0.000253158534179,139.951986487,0.00472,4.42,10.19,1.06,6037.0
1.0,0.996031105518,0.000253123551374,140.01328918,0.00472,4.42,10.19,1.06,6037.0
1.0,0.995504379272,0.000253231875831,140.074592171,0.00472,4.42,10.19,1.06,6037.0
1.0,0.99520277977,0.000253072328633,140.135895062,0.00472,4.42,10.19,1.06,6037.0
1.0,0.995180249214,0.000252982456004,140.197197951,0.00472,4.42,10.19,1.06,6037.0
1.0,0.994902551174,0.000253031001193,140.258500839,0.00472,4.42,10.19,1.06,6037.0
1.0,0.994192898273,0.000253074278589,140.319803726,0.00472,4.42,10.19,1.06,6037.0
1.0,0.994166076183,0.000253036094364,140.401540907,0.00472,4.42,10.19,1.06,6037.0
