Q,nflux,nflux_err,time,ampl,logg,prot,rstar,teff
1.0,0.994406819344,0.000337281671818,131.513033427,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.994410991669,0.000337337114615,131.574336803,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.994092583656,0.000337449251674,131.635640178,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.994243204594,0.000337470002705,131.696943652,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.994306087494,0.000337406469043,131.758247024,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.994509041309,0.000337352597853,131.819550395,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.993996024132,0.00033748493297,131.880853665,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.993803441525,0.000337496341672,131.942157034,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.993690013885,0.000337494915584,132.003460401,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.994421303272,0.000337443721946,132.064763766,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.994589567184,0.000337499775924,132.126067131,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.99407762289,0.000337508448865,132.187370494,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.993912160397,0.000337556033628,132.248673756,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.994983196259,0.000337538484018,132.309977116,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.994186282158,0.000337544392096,132.371280475,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.995105981827,0.000337681820383,132.432583833,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.995532572269,0.000337711040629,132.493887189,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.995313763618,0.00033768551657,132.555190544,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.995565831661,0.000337670120643,132.616493898,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.995644152164,0.000337737350492,132.67779715,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.99567848444,0.000337677600328,132.739100501,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.996150434017,0.000337731471518,132.800403851,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.996220827103,0.000337752164342,132.861707199,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.996123313904,0.000337752047926,132.923010546,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.996590554714,0.00033778132638,132.984313992,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.996414422989,0.000337787962053,133.045617236,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.996578514576,0.000337835866958,133.106920579,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.997255802155,0.00033791619353,133.16822392,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.997419178486,0.000337873963872,133.22952726,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.998230993748,0.000337892037351,133.290830599,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.997582316399,0.000337939884048,133.352133936,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.998059153557,0.000337979727192,133.413437272,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.998108625412,0.000337906472851,133.474740507,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.998734295368,0.000338029320119,133.53604384,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.999468326569,0.000337968667736,133.597347172,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.999365031719,0.000338081707014,133.658650602,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.999407589436,0.000338118057698,133.719953931,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00071108341,0.00033812460606,133.781257259,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00043296814,0.000338128244039,133.842560485,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00104129314,0.000338265206665,133.90386381,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00118851662,0.000338180077961,133.965167133,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00161635876,0.000338202982675,134.026470456,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00299406052,0.000338578625815,134.087773776,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00219964981,0.000338576297509,134.149077095,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.0028617382,0.000338641431881,134.210380413,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.0029655695,0.000338502257364,134.271683629,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00314569473,0.000338615733199,134.332986944,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00424528122,0.000338778045261,134.414724696,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00373542309,0.00033869248,134.476028007,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00461804867,0.000338742334861,134.537331318,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00471556187,0.000338754209224,134.598634626,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00521242619,0.000338853540597,134.659937934,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00504207611,0.000338930694852,134.72124124,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00562787056,0.000338893703884,134.782544444,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00609433651,0.000338945072144,134.843847747,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00617718697,0.000339031714248,134.905151149,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00628268719,0.00033898226684,134.966454449,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.0064252615,0.000339047895977,135.027757748,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00672829151,0.000339086429449,135.089061045,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00764167309,0.000339068501489,135.150364341,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00787055492,0.000339202932082,135.211667536,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00734746456,0.000339133053785,135.272970828,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00851821899,0.00033920200076,135.33427412,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00819921494,0.000339176534908,135.39557741,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00932919979,0.000339325721143,135.456880699,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00853252411,0.000339225749485,135.518183986,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00815474987,0.000339185382472,135.579487171,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00886237621,0.000339212041581,135.640790456,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00915849209,0.000339305377565,135.702093738,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00895631313,0.000339283782523,135.76339702,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00957322121,0.000339422258548,135.8247003,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00899624825,0.000339295191225,135.886003578,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00939321518,0.000339318823535,135.947306755,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.0094268322,0.000339327205438,136.00861003,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00908219814,0.000339285936207,136.069913304,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00901973248,0.000339299469488,136.131216676,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00908303261,0.000339215563145,136.192519947,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00943017006,0.000339330959832,136.253823217,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00916445255,0.000339299178449,136.315126485,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00956404209,0.000339312013239,136.376429651,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00919306278,0.00033928983612,136.437732916,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00878202915,0.000339281192282,136.499036179,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00868690014,0.000339284015354,136.560339441,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00828516483,0.00033925686148,136.621642702,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.0086081028,0.000339261634508,136.68294596,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.0086735487,0.000339263642672,136.744249118,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00853717327,0.000339270452969,136.805552374,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00870704651,0.000339277205057,136.866855728,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00857698917,0.000339267746313,136.928158981,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00834476948,0.000339245423675,136.989462232,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00737309456,0.000339156074915,137.050765482,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00775969028,0.000339189718943,137.11206873,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00721180439,0.000339161575539,137.173371877,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.006752491,0.000339115562383,137.234675122,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00690507889,0.000339133985108,137.295978366,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00625360012,0.000339070393238,137.357281608,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00640642643,0.000339053047355,137.439019262,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00614404678,0.000339076825185,137.500322501,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.0056142807,0.000338978599757,137.561625738,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00523376465,0.000339015794452,137.622928973,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00477492809,0.000338953337632,137.684232107,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00488626957,0.000338979210937,137.74553534,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00451767445,0.000338939746143,137.80683857,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00378465652,0.000338881276548,137.8681418,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00354969501,0.000338863610523,137.929445027,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00365304947,0.000338850222761,137.990748254,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00386357307,0.00033887612517,138.052051378,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.0033121109,0.000338812445989,138.113354601,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00311684608,0.000338814075803,138.174657823,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00334250927,0.000338839308824,138.235961143,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00261318684,0.000338779122103,138.297264361,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00221371651,0.000338739569997,138.358567578,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00193464756,0.000338709854987,138.419870793,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00169110298,0.000338688842021,138.481173907,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00231397152,0.000338768120855,138.542477119,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00159108639,0.000338682031725,138.603780329,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00146281719,0.000338662503054,138.665083538,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00072169304,0.000338609475875,138.726386746,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00072038174,0.000338618148817,138.787689951,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00086522102,0.000338626618031,138.848993056,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00058078766,0.000338607642334,138.910296258,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00025510788,0.000338578247465,138.971599459,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00019884109,0.000338541547535,139.032902658,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.99997729063,0.000338521029335,139.094205856,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.999812841415,0.000338521873346,139.155509052,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.999432384968,0.000338274432579,139.216812147,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.99955201149,0.000338287180057,139.27811534,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00061762333,0.000338355079293,139.339418631,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.999050021172,0.000338180485414,139.400721821,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.999198198318,0.000338255660608,139.462025009,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.99905949831,0.000338185986038,139.523328196,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.99890345335,0.000338195968652,139.58463138,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.999061465263,0.000338199257385,139.645934464,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.999327242374,0.000338225800078,139.707237645,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00021409988,0.000338310899679,139.768540826,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.999428212643,0.000338087964337,139.829844004,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.999545037746,0.000338106707204,139.891147181,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.998582541943,0.000338013225701,139.952450456,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.99895709753,0.000338159996318,140.013753429,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.9991928339,0.000338118494255,140.075056701,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.999970912933,0.000338182144333,140.136359871,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.999529898167,0.000338105979608,140.19766304,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.999989032745,0.000338213169016,140.258966207,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.999581158161,0.000338169484166,140.320269372,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.999348282814,0.000338205252774,140.402006923,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.999458432198,0.000338165235007,140.463310085,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00003898144,0.000338234385708,140.524613045,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00064098835,0.000338236510288,140.585916303,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00136828423,0.000338236888638,140.647219459,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00044417381,0.000338229496265,140.708522614,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00014996529,0.000338081183145,140.769825767,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,1.00045800209,0.000338118610671,140.831128919,0.0062659178,4.5,18.5214335543,0.82,5257
1.0,0.999926149845,0.00033828773303,140.892431969,0.0062659178,4.5,18.5214335543,0.82,5257
