Q,nflux,nflux_err,time,ampl,logg,prot,rstar,teff
1.0,1.0013282299,0.000128256462631,131.512534649,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.00109136105,0.000128255662275,131.573837388,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.00112295151,0.000128265601234,131.635140126,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.0011780262,0.000128376064822,131.696442963,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.00111353397,0.000128300016513,131.757745699,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.00096917152,0.000128265062813,131.819048435,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.00103163719,0.000128277082695,131.88035107,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.00116109848,0.000128323212266,131.941653803,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.00151848793,0.000128321029479,132.002956537,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.00112879276,0.000128330138978,132.064259269,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.0008866787,0.000128321597003,132.125562,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.00098013878,0.000128322688397,132.186864731,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.00057268143,0.00012828654144,132.248167361,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.00079262257,0.00012835963571,132.309470089,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.00068926811,0.000128333660541,132.370772818,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.00076925755,0.000128322688397,132.432075545,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.00066411495,0.00012830538617,132.493378271,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.00058317184,0.000128292202135,132.554680997,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.00050055981,0.000128296553157,132.615983722,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.00035512447,0.000128300758661,132.677286346,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.00064086914,0.000128218249301,132.738589069,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.0007982254,0.00012821429118,132.799891791,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.0002373457,0.000128176237922,132.861194513,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.00025987625,0.000128234707518,132.922497233,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.00040233135,0.000128250219859,132.983800053,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.00010597706,0.000128243598738,133.045102672,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.00018918514,0.000128295549075,133.10640539,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.00012052059,0.000128337618662,133.167708107,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.00011718273,0.000128308223793,133.229010823,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.00022768974,0.000128249943373,133.290313539,0.002749243,3.75,25.9493378472,2.1,4916
1.0,0.999945521355,0.000128335726913,133.351616253,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.00004196167,0.000128358558868,133.412918967,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.00017690659,0.000128351079184,133.47422158,0.002749243,3.75,25.9493378472,2.1,4916
1.0,1.00015294552,0.000128375395434,133.535524292,0.002749243,3.75,25.9493378472,2.1,4916
1.0,0.999889492989,0.000128337502247,133.596827003,0.002749243,3.75,25.9493378472,2.1,4916
1.0,0.999992012978,0.000128339976072,133.658129814,0.002749243,3.75,25.9493378472,2.1,4916
1.0,0.999836266041,0.000128317842609,133.719432523,0.002749243,3.75,25.9493378472,2.1,4916
1.0,0.999743878841,0.000128347499412,133.780735232,0.002749243,3.75,25.9493378472,2.1,4916
1.0,0.999781429768,0.000128349158331,133.84203784,0.002749243,3.75,25.9493378472,2.1,4916
1.0,0.999866247177,0.000128361847601,133.903340546,0.002749243,3.75,25.9493378472,2.1,4916
1.0,0.999564349651,0.000128319254145,133.964643252,0.002749243,3.75,25.9493378472,2.1,4916
1.0,0.999631583691,0.000128326122649,134.025945957,0.002749243,3.75,25.9493378472,2.1,4916
1.0,0.99951004982,0.000128351224703,134.087248662,0.002749243,3.75,25.9493378472,2.1,4916
1.0,0.999659657478,0.000128337429487,134.148551365,0.002749243,3.75,25.9493378472,2.1,4916
1.0,0.99981379509,0.00012835956295,134.209854067,0.002749243,3.75,25.9493378472,2.1,4916
1.0,0.999644637108,0.000128348357975,134.271156669,0.002749243,3.75,25.9493378472,2.1,4916
1.0,0.99949669838,0.00012832248467,134.33245937,0.002749243,3.75,25.9493378472,2.1,4916
1.0,0.999400675297,0.000128345171106,134.414196302,0.002749243,3.75,25.9493378472,2.1,4916
1.0,0.999544262886,0.000128351064632,134.475499001,0.002749243,3.75,25.9493378472,2.1,4916
1.0,0.999624609947,0.000128337836941,134.536801699,0.002749243,3.75,25.9493378472,2.1,4916
1.0,0.999656200409,0.000128266357933,134.598104395,0.002749243,3.75,25.9493378472,2.1,4916
1.0,0.999432563782,0.000128235566081,134.659407091,0.002749243,3.75,25.9493378472,2.1,4916
1.0,0.999543488026,0.000128306870465,134.720709786,0.002749243,3.75,25.9493378472,2.1,4916
1.0,0.999557614326,0.000128307903651,134.78201238,0.002749243,3.75,25.9493378472,2.1,4916
1.0,0.999392807484,0.000128309053252,134.843315074,0.002749243,3.75,25.9493378472,2.1,4916
