Q,nflux,nflux_err,time,ampl,logg,prot,rstar,teff
1.0,1.01972925663,0.000483378506033,131.511829367,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,1.02029252052,0.000483075564262,131.573132251,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,1.01927554607,0.000483184878249,131.634435134,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,1.01700234413,0.00048276031157,131.695738118,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,1.01651489735,0.000482746982016,131.757041001,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,1.01585292816,0.000482671544887,131.818343884,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,1.01527154446,0.000482505420223,131.879646667,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,1.01330673695,0.000482293253299,131.94094955,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,1.01276516914,0.00048245312064,132.002252433,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,1.01307702065,0.000481955474243,132.063555316,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,1.01179122925,0.000482466479298,132.124858199,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,1.01146602631,0.000482540985104,132.186161081,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,1.00988399982,0.000481982104247,132.247463863,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,1.00918221474,0.000481914379634,132.308766746,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,1.00759506226,0.000481759139802,132.370069628,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,1.00852715969,0.000481570925331,132.43137251,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,1.0069078207,0.000481916620629,132.492675392,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,1.00638985634,0.000481715804199,132.553978274,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,1.0061892271,0.00048178259749,132.615281155,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,1.00526738167,0.000481404393213,132.676583937,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,1.00499069691,0.000481405470055,132.737886818,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,1.00342035294,0.000481412716908,132.7991897,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,1.00319266319,0.000481450901134,132.860492581,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,1.00252449512,0.000481089722598,132.921795462,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,1.00294113159,0.000481453142129,132.983098443,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,1.0004118681,0.000481253751786,133.044401223,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.99711638689,0.000480951537611,133.105704104,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.993626713753,0.000480518414406,133.167006984,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.998775422573,0.000481008872157,133.228309865,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.998058617115,0.000481134891743,133.289612745,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.997488498688,0.000480978604173,133.350915625,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.997505664825,0.000481114489958,133.412218504,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.997308254242,0.000481159600895,133.473521284,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.997295200825,0.000481145514641,133.534824163,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.995109856129,0.00048107697512,133.596127043,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.994834899902,0.000481020601001,133.657430022,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.993385195732,0.000480586488266,133.718732901,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.994233548641,0.000480603601318,133.78003578,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.994713246822,0.00048079615226,133.841338558,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.991732656956,0.000480606860947,133.902641437,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.992498517036,0.000480435410282,133.963944315,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.991630315781,0.000480480957776,134.025247193,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.993108391762,0.000480812421301,134.086550071,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.991221129894,0.000480526534375,134.147852949,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.991177618504,0.000480575108668,134.209155826,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.990623056889,0.000480392714962,134.270458604,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.99101549387,0.000480376445921,134.331761481,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.990660130978,0.000480294867884,134.41349865,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.990055143833,0.000480421527755,134.474801527,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.99036616087,0.000480273796711,134.536104403,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.991237103939,0.000480288348626,134.59740728,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.99010682106,0.000480313086882,134.658710156,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.989807963371,0.000480284943478,134.720013032,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.98853045702,0.000480189890368,134.781315807,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.989463806152,0.000480030867038,134.842618683,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.989207923412,0.000480484566651,134.903921658,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.9879591465,0.000480158487335,134.965224533,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.988186657429,0.000480320857605,135.026527408,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.988913297653,0.000480409915326,135.087830283,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.988061785698,0.000480202637846,135.149133157,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.988256275654,0.000480324932141,135.210435931,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.988948404789,0.000480435002828,135.271738805,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.989932060242,0.000480552698718,135.333041679,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.988998651505,0.000480434449855,135.394344553,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.989411890507,0.000480375107145,135.455647426,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.990017294884,0.000480480259284,135.516950299,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.989725887775,0.000480279239127,135.578253072,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.990400493145,0.000480550515931,135.639555945,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.98975789547,0.000480491085909,135.700858817,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.990223288536,0.000480580230942,135.762161689,0.0126100605,4.48,11.7827444532,0.88,5518
1.0,0.990383863449,0.000480549235363,135.823464561,0.0126100605,4.48,11.7827444532,0.88,5518
